compound_id	smiles	library	compound_code	compound_name	coadd_project_id	coadd_cc50_ma_007_ug_ml	coadd_mic_gn_034_ug_ml	coadd_mic_gn_042_ug_ml	coadd_mic_gp_020_ug_ml	coadd_mic_gn_001_ug_ml	coadd_mic_gn_003_ug_ml	coadd_mic_fg_001_ug_ml	coadd_mic_fg_002_ug_ml	coadd_hc10_ha_150_ug_ml	coadd_mic_gn_034_um	coadd_mic_gn_042_um	coadd_mic_gn_003_um	coadd_mic_fg_002_um	coadd_mic_gn_001_um	coadd_mic_fg_001_um	coadd_mic_gp_020_um	coadd_cc50_ma_007_um	coadd_hc10_ha_150_um	coadd_mic_gn_211_um	coadd_mic_gn_211_ug_ml	coadd_mic_gp_019_ug_ml	coadd_mic_gp_023_ug_ml	coadd_mic_gp_064_ug_ml	coadd_mic_fg_005_ug_ml	coadd_mic_fg_006_ug_ml	coadd_mic_fg_011_ug_ml	coadd_mic_fg_007_ug_ml	coadd_mic_gp_030_ug_ml	coadd_mic_gp_020_s50_ug_ml	coadd_mic_gp_025_ug_ml	coadd_mic_gn_049_ug_ml	coadd_mic_fg_001_s50_ug_ml	coadd_mic_fg_002_s20_ug_ml	coadd_mic_gn_032_ug_ml	coadd_mic_gn_046_ug_ml	coadd_mic_gn_034_s50_ug_ml	coadd_mic_gn_004_ug_ml	coadd_mic_gn_043_ug_ml	coadd_mic_gn_045_ug_ml	coadd_mic_gn_093_ug_ml	coadd_mic_gn_111_ug_ml	coadd_mic_gn_034_s20_ug_ml	coadd_mic_fg_018_ug_ml	coadd_mic_gp_011_ug_ml	coadd_mic_gp_035_ug_ml	coadd_mic_gn_001_s50_ug_ml
CO-ADD:0222230	c1(ccc(c(cccc2)c12)Br)CC(=O)N\\N=C\\c(ccc(c3I)O)c3	Russian Academy of Science (Russia)	A0735/0034290		CO-ADD:PC0238	32	32	32	32	32	32	32	32																																						
CO-ADD:0166780	N1(c2cccc(c2)C(O)=O)C(=O)c(c3)c(c(c4)C1=O)c(cc3[N+](=O)[O-])cc4[N+](=O)[O-]	Russian Academy of Science (Russia)	A0514/0023780		CO-ADD:PC0217	32									32	32	32	32	32	32	32																														
CO-ADD:0215703	c1(c(Br)cc(c(\\N=C\\c(cc(Br)cc2Br)c2O)c1Br)Br)[N+](=O)[O-]	Russian Academy of Science (Russia)	A0548/0025305		CO-ADD:PC0221	32	32	32	32	32	32	32	32																																						
CO-ADD:0215715	c(C#N)(c1c2ccccc2)c(\\N=C\\c3cccc(OC)c3)oc1c4ccccc4	Russian Academy of Science (Russia)	A0548/0025325		CO-ADD:PC0221	32	32	32	32	32	32	32	32																																						
CO-ADD:0215721	c1(ccc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)Nc(cc2)ccn2	Russian Academy of Science (Russia)	A0549/0025332		CO-ADD:PC0221	32	32	32	16	32	32	32	32																																						
CO-ADD:0220427	[N+](=O)([O-])c1cc(ccc1O)\\C=N\\NC(CNC(=O)C(c2ccccc2)c3ccccc3)=O	Russian Academy of Science (Russia)	A0668/0031065		CO-ADD:PC0236	32	32	32	32	32	32	32	32																																						
CO-ADD:0220440	C(=O)(C(c1ccccc1)c2ccccc2)NCC(=O)N\\N=C\\c3cc(Br)ccc3O	Russian Academy of Science (Russia)	A0668/0031079		CO-ADD:PC0236	3.65	32	32	0.5	32	32	32	32																																						
CO-ADD:0220456	C(=O)(C(c1ccccc1)c2ccccc2)NCC(=O)N\\N=C\\c3cc(C)ccc3O	Russian Academy of Science (Russia)	A0668/0031101		CO-ADD:PC0236	10.4	32	32	32	32	32	32	32																																						
CO-ADD:0220168	c1(ccc(\\C=N\\NC(CNc(cc2)ccc2C)=O)o1)[N+](=O)[O-]	Russian Academy of Science (Russia)	A0661/0030730		CO-ADD:PC0236	8.02	32	32	16	32	32	32	32																																						
CO-ADD:0220525	[N+](=O)([O-])c1cccc(OCC(=O)N\\N=C\\c(ccc(c2I)O)c2)c1	Russian Academy of Science (Russia)	A0671/0031213		CO-ADD:PC0236	32	32	32	32	32	32	32	32																																						
CO-ADD:0222851	S(=O)(=O)(c(cc1)ccc1[N+](=O)[O-])NC(C)C(=O)N\\N=C\\c(cc2)ccc2OC	Russian Academy of Science (Russia)	A0780/0036529		CO-ADD:PC0238	32	32	32	32	32	32	32	32																																						
CO-ADD:0222865	C(=O)(c1ccc(cc1)Cl)Oc(cc2)ccc2OC	Russian Academy of Science (Russia)	A0755/0035302		CO-ADD:PC0239	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0222895	C(COc1ccccc1Br)(=O)Nc(cc2)ccc2I	Russian Academy of Science (Russia)	A0756/0035348		CO-ADD:PC0239	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0222478	C(=C\\c(c1)c(O)c(cc1[N+](=O)[O-])Br)(/C2=O)\\Sc(c23)cccc3	Russian Academy of Science (Russia)	A0741/0034614		CO-ADD:PC0238	32	32	32	16	32	32	32	32																																						
CO-ADD:0217883	c1(ccc(\\C=N\\c(cccc2NC(C)=O)c2)s1)[N+](=O)[O-]	Russian Academy of Science (Russia)	A0597/0027610		CO-ADD:PC0228	10.7	32	32	32	32	32	8	8																																						
CO-ADD:0217913	S(=O)(=O)(c1ccc(cc1)NC(=O)C(F)(F)F)Nc2nnc(CC)s2	Russian Academy of Science (Russia)	A0599/0027698		CO-ADD:PC0228	32	32	32	32	32	32	32	32																																						
CO-ADD:0217940	c1(c(ccc(c1)[N+](=O)[O-])NC(=O)c2ccco2)[N+](=O)[O-]	Russian Academy of Science (Russia)	A0600/0027774		CO-ADD:PC0228	32	32	32	32	32	32	32	32																																						
CO-ADD:0223667	c1(ccc(\\C=N\\NC(COc(cc2)ccc2I)=O)s1)[N+](=O)[O-]	Russian Academy of Science (Russia)	A0786/0036814		CO-ADD:PC0239	32	32	32	16	32	32	16	32	32																																					
CO-ADD:0220543	[N+](=O)([O-])c1cccc(OCC(=O)N\\N=C\\c(cc(Br)c(c2Br)O)c2O)c1	Russian Academy of Science (Russia)	A0671/0031238		CO-ADD:PC0236	8.71	32	32	32	32	32	32	32																																						
CO-ADD:0220550	c1(Br)c(O)c(\\C=N\\NC(CNc(cc2)ccc2C)=O)cc(Br)c1O	Russian Academy of Science (Russia)	A0671/0031247		CO-ADD:PC0236	4.63	32	32	32	32	32	32	32																																						
CO-ADD:0220567	[N+](=O)([O-])c1cccc(\\C=N\\NC(CNc2ccccc2C)=O)c1O	Russian Academy of Science (Russia)	A0672/0031271		CO-ADD:PC0236	32	32	32	32	32	32	16	16																																						
CO-ADD:0220570	C(c1ccccc1)(=O)Oc2cc(ccc2OC(c3ccccc3)=O)\\C=N\\NC(CNc4ccccc4C)=O	Russian Academy of Science (Russia)	A0672/0031276		CO-ADD:PC0236		32	32	32	32	32	32	32																																						
CO-ADD:0220613	[N+](=O)([O-])c(cc1)ccc1C(=O)Oc2ccc(cc2OC)\\C=N\\NC(=O)\\C(\\NC(c3ccccc3)=O)=C/c4cccs4	Russian Academy of Science (Russia)	A0673/0031331		CO-ADD:PC0236	32	32	32	32	32	32	32	32																																						
CO-ADD:0220617	[N+](=O)([O-])c1ccc(cc1O)\\C=N\\NC(=O)\\C(\\NC(c2ccccc2)=O)=C/c3cccs3	Russian Academy of Science (Russia)	A0673/0031336		CO-ADD:PC0236		32	32	32	32	32	32	32																																						
CO-ADD:0222484	[N+](=O)([O-])c(ccc(c1c2ccc(\\C=N\\c(ccc(c3C(F)(F)F)Cl)c3)o2)Cl)c1	Russian Academy of Science (Russia)	A0742/0034626		CO-ADD:PC0238	32	32	32	32	32	32	32	32																																						
CO-ADD:0222489	C(=O)(Oc1ccc(cc1OC)C=O)c2ccccc2Br	Russian Academy of Science (Russia)	A0742/0034634		CO-ADD:PC0238	32	32	32	32	32	32	32	32																																						
CO-ADD:0222494	[N+](=O)([O-])c(c1)cc(c(O)c1\\C=N\\c2cccc(Cl)c2Cl)Br	Russian Academy of Science (Russia)	A0742/0034641		CO-ADD:PC0238	32	32	32	32	32	32	32	32																																						
CO-ADD:0222522	c1(\\C=N\\NC(CNC(=O)c2ccccc2Br)=O)c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]	Russian Academy of Science (Russia)	A0743/0034674		CO-ADD:PC0238	1.41	32	32	8	32	32	32	32																																						
CO-ADD:0222545	[N+](=O)([O-])c(c1)cc(c(O)c1\\C=N\\c2c(C)cccc2O)Br	Russian Academy of Science (Russia)	A0743/0034700		CO-ADD:PC0238	32	32	32	32	32	32	32	32																																						
CO-ADD:0222441	[N+](=O)([O-])c1cc(ccc1Cl)\\C=N\\NC(=O)C(O)(c2ccccc2)c3ccccc3	Russian Academy of Science (Russia)	A0740/0034564		CO-ADD:PC0238	12.4	32	32	32	32	32	32	32																																						
CO-ADD:0222698	c1(n[nH]cn1)NC(=O)c(cccc2[N+](=O)[O-])c2	Russian Academy of Science (Russia)	A0755/0035278		CO-ADD:PC0238	32	32	32	32	32	32	8	32																																						
CO-ADD:0222736	c1(ccc(C(=O)Oc2cccc(c2)\\C=N\\NC(COc3ccccc3C#N)=O)o1)[N+](=O)[O-]	Russian Academy of Science (Russia)	A0777/0036342		CO-ADD:PC0238	32	32	32	32	32	32	32	32																																						
CO-ADD:0215846	N1(c2ccccc2)C(=O)c(c3C1=O)ccc(c3)C(=O)Nc(cc4)ccc4Oc(ccc(c5C6=O)C(O6)=O)c5	Russian Academy of Science (Russia)	A0554/0025589		CO-ADD:PC0221	32	32	32	32	32	32	32	32																																						
CO-ADD:0217656	N1(SCCCCC)C(=O)c2c(cccc2)C1=O	Russian Academy of Science (Russia)	A0586/0027055		CO-ADD:PC0225	11	32	32	32	32	32	4	0.5	32												16	32	32	8	4																					
CO-ADD:0217723	C(F)(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(=O)N\\N=C\\c1ccco1	Russian Academy of Science (Russia)	A0570/0026276		CO-ADD:PC0225	32	32	32	32	32	32	32	32																																						
CO-ADD:0220694	c1(N(CC2)CCO2)nc(N\\N=C\\c3cccc(I)c3)nc(Nc(cc4)ccc4C)n1	Russian Academy of Science (Russia)	A0675/0031448		CO-ADD:PC0236	32	32	32	32	32	32	32	32																																						
CO-ADD:0220697	c1(N(CC2)CCO2)nc(N\\N=C\\c3cccc(Cl)c3)nc(Nc(cc4)ccc4C)n1	Russian Academy of Science (Russia)	A0675/0031452		CO-ADD:PC0236	6.6	32	32	32	32	32	32	32																																						
CO-ADD:0220704	c1(N(CC2)CCO2)nc(N\\N=C\\C(\\Br)=C\\c3ccccc3)nc(Nc(cc4)ccc4C)n1	Russian Academy of Science (Russia)	A0676/0031463		CO-ADD:PC0236	15.3	32	32	32	32	32	32	32																																						
CO-ADD:0220757	[N+](=O)([O-])c(cc1)ccc1C(=O)Oc2ccccc2\\C=N\\NC(=O)c3cc(Br)ccc3O	Russian Academy of Science (Russia)	A0677/0031530		CO-ADD:PC0236	1.03	32	32	32	32	32	32	32																																						
CO-ADD:0222739	C(COc1ccc(cc1C)C)(=O)N\\N=C\\c2ccc(cc2Cl)Cl	Russian Academy of Science (Russia)	A0777/0036347		CO-ADD:PC0238	32	32	32	32	32	32	32	32																																						
CO-ADD:0222757	c1(O)c(OC)cc(cc1I)\\C=N\\NC(COc2ccccc2C)=O	Russian Academy of Science (Russia)	A0777/0036372		CO-ADD:PC0238		32	32	32	32	32	32	32																																						
CO-ADD:0222780	c1(ccc(C(=O)Oc2cccc(c2)\\C=N\\NC(COc3ccccc3[N+](=O)[O-])=O)o1)[N+](=O)[O-]	Russian Academy of Science (Russia)	A0778/0036413		CO-ADD:PC0238	32	32	32	32	32	32	32	32																																						
CO-ADD:0222926	C(=C\\c(c(OC)ccc1[N+](=O)[O-])c1)(/C(=O)NC(N2)=S)\\C2=O	Russian Academy of Science (Russia)	A0757/0035390		CO-ADD:PC0239	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0222983	N1(CNc(ccc(c2C)C)c2)C(=O)\\C(\\SC1=S)=C/c3cccc(Cl)c3Cl	Russian Academy of Science (Russia)	A0759/0035488		CO-ADD:PC0239	32	32	32	4	32	32	32	32	32																																					
CO-ADD:0217531	c1(c(Br)cc(cc1\\C=N\\NC(=O)c(c2)cc(cn2)Br)Br)OC(=O)c(cc3OC)cc(c3OC)OC	Russian Academy of Science (Russia)	A0582/0026856		CO-ADD:PC0225	32	32	32	32	32	32	32	4																																						
CO-ADD:0217542	C(/NC(c1ccccc1)=O)(\\C(=O)N\\N=C\\c2cc(Br)cc(Br)c2OC(=O)c(cc3OC)cc(c3OC)OC)=C\\c4cccs4	Russian Academy of Science (Russia)	A0582/0026871		CO-ADD:PC0225	11.8	32	32	32	32	32	32	32																																						
CO-ADD:0217546	n1c2c(oc1c3cccc(c3)\\N=C\\c(cc(Br)cc4Br)c4O)cccc2C	Russian Academy of Science (Russia)	A0582/0026876		CO-ADD:PC0225	32	32	32	32	32	32	32	32																																						
CO-ADD:0217568	C(/NC(c1ccccc1)=O)(\\C(=O)N\\N=C\\c2cc(Br)ccc2OC(=O)c3ccco3)=C\\c4cccs4	Russian Academy of Science (Russia)	A0583/0026909		CO-ADD:PC0225	32	32	32	32	32	32	32	32																																						
CO-ADD:0217582	C(C#N)(C1CCC)=C(N)SC(N)=C1C#N	Russian Academy of Science (Russia)	A0583/0026928		CO-ADD:PC0225	32	32	32	32	32	32	32	32																																						
CO-ADD:0220763	c(\\C=N\\NC(CNc(cc1)ccc1C)=O)(cc(OCO2)c2c3)c3Cl	Russian Academy of Science (Russia)	A0677/0031536		CO-ADD:PC0236	32	32	32	0.5	32	32	32	32																																						
CO-ADD:0220789	C(CNc1ccccc1C)(=O)N\\N=C\\c2ccc(cc2O)C	Russian Academy of Science (Russia)	A0678/0031573		CO-ADD:PC0236	4.06	32	32	32	32	32	32	32																																						
CO-ADD:0220801	c1(ccccc1NC(c2ccccc2)=O)C(OCCCCCCCCCC)=O	Russian Academy of Science (Russia)	A0678/0031592		CO-ADD:PC0236	32	32	32	32	32	32	32	32																																						
CO-ADD:0220868	C(=O)(c1ccc(cc1)NC(=O)c2cccc(C)c2)Nc3ccccc3I	Russian Academy of Science (Russia)	A0680/0031696		CO-ADD:PC0236	32	32	32	32	32	32	32	32																																						
CO-ADD:0220879	n1c(N(C)C)nc(nc1N(CC2)CCO2)N\\N=C(/C)\\c(cc3)ccc3[N+](=O)[O-]	Russian Academy of Science (Russia)	A0681/0031713		CO-ADD:PC0236	32	32	32	32	32	32	32	32																																						
CO-ADD:0256885	c1(\\C=N\\c2ccccc2)c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]	Russian Academy of Science (Russia)	A1806/0076311		CO-ADD:PC0343	7.44	32	32	16	32	32	32	32	32																																					
CO-ADD:0277319	N1(c2ccc(cc2)OCCCC)C(=O)CC(N(CC3)CCC3C(O)=O)C1=O	Russian Academy of Science (Russia)	A1921/0080764		CO-ADD:PC0361	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0253528	n1(c2c(n3)cccc2)c3S\\C(=C/c4cc(Br)cc(I)c4O)\\C1=O	Russian Academy of Science (Russia)	A1734/0073660		CO-ADD:PC0338	32	32	32	32	32	32	8	8	32																																					
CO-ADD:0253588	c(cc(cc1[N+](=O)[O-])C(=O)Nc2c(OC)ccc(OC)c2)([N+](=O)[O-])c1Nc(cc3)ccc3\\C=C\\c4ccccc4	Russian Academy of Science (Russia)	A1756/0074563		CO-ADD:PC0338	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0277621	N1(c2ccc(c(Cl)c2)Cl)C(c(cc3)ccc3N(C)C)N(N=C1C(C)=O)c4ccccc4	Russian Academy of Science (Russia)	A1931/0081278		CO-ADD:PC0361	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0278344	N1(CN2CCCCC2C)N=C(OC1=S)c3ccccc3	Russian Academy of Science (Russia)	A1911/0080349		CO-ADD:PC0362	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0278345	N1(CNc2ccccc2C)N=C(OC1=S)c3ccc(cc3)C	Russian Academy of Science (Russia)	A1911/0080350		CO-ADD:PC0362	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0256962	N(/c1cccc(O)c1)=C\\c2cccc(O)c2	Russian Academy of Science (Russia)	A1788/0075741		CO-ADD:PC0343	32	32	32	32	32	32	32	4	32																																					
CO-ADD:0257004	C1(=S)NC(NN1c2ccc(cc2)C)(C)CCCC	Russian Academy of Science (Russia)	A1807/0076348		CO-ADD:PC0343	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0278370	C(=N\\OC(=O)Nc1ccccc1)(/c2c(S3)cccc2)\\S3	Russian Academy of Science (Russia)	A1933/0081384		CO-ADD:PC0362	17.5	32	32	32	32	32	8	4	32																																					
CO-ADD:0277526	N1(c2ccc(cc2)C)C(c(cc3)ccc3N(C)C)N(N=C1C(C)=O)c4ccccc4	Russian Academy of Science (Russia)	A1929/0081162		CO-ADD:PC0361	32	32	32	16	32	32	32	32	32												32	16	16					32	32	32																
CO-ADD:0257038	N1(CN(CC2)CCN2c(cc3)ccc3[N+](=O)[O-])C(=O)CCC1=O	Russian Academy of Science (Russia)	A1808/0076389		CO-ADD:PC0343	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0254426	S(=O)(=O)(c1ccc(c2c1)cccc2)Nc3ccccc3OC	Russian Academy of Science (Russia)	A1642/0070282		CO-ADD:PC0340	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0254461	C1(=COC(=O)C=C1)C(=O)Nc(cc2)ccc2Cl	Russian Academy of Science (Russia)	A1647/0070419		CO-ADD:PC0340	13.54	32	32	32	32	32	32	32	32																																					
CO-ADD:0254492	S(CCCC)(=O)(=O)\\C=C/C=C\\S(CCCC)(=O)=O	Russian Academy of Science (Russia)	A1651/0070518		CO-ADD:PC0340	0.252	32	32	8	32	32	32	32	32																																					
CO-ADD:0277668	N1(c2ccc(cc2)OCCCC)C(=O)CC(N(CC3)CCO3)C1=O	Russian Academy of Science (Russia)	A1933/0081342		CO-ADD:PC0361	32	32	32	32	32	32	32	16	32																																					
CO-ADD:0277557	C1(=S)NC2(NN1c3ccc(cc3)C)CCCCCC2	Russian Academy of Science (Russia)	A1930/0081198		CO-ADD:PC0361	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0155918	[O-][N+](C1=NN2C(C)=CC(C)=NC2=C1[N+]([O-])=O)=O	Russian Academy of Science (Russia)	A0130/0005711		CO-ADD:PC0168	1.29	32	32	32	32	32	4	0.5																																						
CO-ADD:0258877	N12C(C(NC(Cc3ccccc3)=O)C1=O)SC(C)(C)C2C(=O)[O-].[Na+]	Russian Academy of Science (Russia)	A1853/0078020		CO-ADD:PC0349	32	32	32	16	32	32	32	32	32																																					
CO-ADD:0258919	c1(S(CCC)(=O)=O)c(C(=O)c2ccc(cc2)OC)n3c(cccc3)c1S(CCC)(=O)=O	Russian Academy of Science (Russia)	A1854/0078070		CO-ADD:PC0349	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0277963	N1(c2ccc(cc2Br)Br)C(=O)CC(N(CC3)CCN3c(cc4)ccc4C(C)=O)C1=O	Russian Academy of Science (Russia)	A1962/0082551		CO-ADD:PC0361	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0278223	N1(CN(CC2)CCN2c(cc3)ccc3[N+](=O)[O-])c(cccc4)c4\\C(=N/c(cc5)ccc5OCCCCC)\\C1=O	Russian Academy of Science (Russia)	A1971/0082893		CO-ADD:PC0361	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0278232	C1(=S)NC(NN1c2ccc(cc2)Cl)(C)CCC(C)C	Russian Academy of Science (Russia)	A1971/0082902		CO-ADD:PC0361	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0254839	C12(c3c(NC1=O)ccc(C)c3)C(C#N)=C(N)OC(C)=C2C(OCC=C)=O	Russian Academy of Science (Russia)	A1681/0071726		CO-ADD:PC0340	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0258435	N1(c(cc2)ccc2C(OC)=O)C(=O)CC(N(CC3)CCC3C(O)=O)C1=O	Russian Academy of Science (Russia)	A1846/0077651		CO-ADD:PC0349	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0258952	N1(c2ccc(cc2)F)C(=O)CC(N(CC3)CCN3C(OCC)=O)C1=O	Russian Academy of Science (Russia)	A1855/0078116		CO-ADD:PC0349	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0255097	n1(C)c(cc2)c(c3c1ccc(c3)[N+](=O)[O-])cn2	Russian Academy of Science (Russia)	A1662/0070836		CO-ADD:PC0340	32	32	32	32	1	32	32	32	32																																					
CO-ADD:0256705	c1(c(SC(=O)S1)c(C#N)c(c23)SC(=O)S2)n3	Russian Academy of Science (Russia)	A1789/0075816		CO-ADD:PC0343	32	32	32	32	32	32	32	32	15.6																																					
CO-ADD:0256708	[N+](=O)([O-])c(ccc(c1\\C=N\\c(c2)c(ccc2C(F)(F)F)Oc3cccc(F)c3)O)c1	Russian Academy of Science (Russia)	A1790/0075820		CO-ADD:PC0343	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0257223	N1(c2ccc(cc2)OCCC)C(=O)CC(N(CC3)CCN3C(c4ccccc4)=O)C1=O	Russian Academy of Science (Russia)	A1828/0077142		CO-ADD:PC0344	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0257262	N12C(SCC(CSc3nnc(C)s3)=C1C(=O)[O-])C(C2=O)NC(=O)Cn(cnn4)n4.[Na+]	Russian Academy of Science (Russia)	A1830/0077189		CO-ADD:PC0344	32	32	32	4	2	32	32	32	32																																					
CO-ADD:0255005	C1(NC(CSc2sc3c(ccc(c3)\\N=C\\c(cc(Br)cc4Br)c4O)n2)=O)=C(C)N(N(c5ccccc5)C1=O)C	Russian Academy of Science (Russia)	A1683/0071839		CO-ADD:PC0340	21.42	32	32	32	32	32	16	32	32																																					
CO-ADD:0255012	C(C(OC)=O)(C1c(cc2)ccc2[N+](=O)[O-])=C(N)N(C(CCCC3=O)=C13)c4ccc(cc4)C	Russian Academy of Science (Russia)	A1683/0071848		CO-ADD:PC0340	32	32	32	32	32	32	4	2	32																																					
CO-ADD:0258536	C(=C\\c(cccc1[N+](=O)[O-])c1O)(/C2=O)\\C(=O)N(C(=O)N2C)C	Russian Academy of Science (Russia)	A1878/0079031		CO-ADD:PC0349	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0253947	c1(ccc(\\C=N\\c(c(C)ccc2[N+](=O)[O-])c2)o1)[N+](=O)[O-]	Russian Academy of Science (Russia)	A1666/0071030		CO-ADD:PC0338	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0254018	N(c1cccc(c1)C(OC)=O)(C(=O)C(C23)C(C)(C=C4)OC24C)C3=O	Russian Academy of Science (Russia)	A1734/0073672		CO-ADD:PC0338	18	32	32	32	32	32	32	8	32																																					
CO-ADD:0259472	C(F)(C(F)(F)F)(C(=O)Nc(cc1)ccc1[N+](=O)[O-])OC(F)(F)C(F)(F)C(F)(F)F	Russian Academy of Science (Russia)	A1894/0079481		CO-ADD:PC0350	8.605	32	32	16	32	32	32	32	32																																					
CO-ADD:0259134	N1(c2ccc(cc2)Sc(cc3)ccc3N4C(=O)C=CC4=O)C(=O)C=CC1=O	Russian Academy of Science (Russia)	A1857/0078159		CO-ADD:PC0349	32	32	32	32	32	32	32	8	32																																					
CO-ADD:0249379	c1(ccc(C(=O)Nc(ccc(c2C)C)c2)o1)[N+](=O)[O-]	Russian Academy of Science (Russia)	A1543/0067141		CO-ADD:PC0328	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0242938	N(/Nc1ccccc1)=C(/C)\\c2ccccc2O	Russian Academy of Science (Russia)	A1357/0061202		CO-ADD:PC0291	21.2	16	32	32	32	32	32	32	2.45																																					
CO-ADD:0277758	N1(c2ccc(cc2Br)Br)C(=O)CC(N3CCCCCCC3)C1=O	Russian Academy of Science (Russia)	A1925/0080973		CO-ADD:PC0361	32	32	32	32	32	32	8	8	32																																					
CO-ADD:0278043	C(/c1c(N2)ccc(OC)c1)(\\C2=O)=C(\\SC(N3)=S)/C3=O	Russian Academy of Science (Russia)	A1965/0082642		CO-ADD:PC0361	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0254562	C1(=S)N(c2ccccc2)C(=O)\\C(\\C(=O)N1c3ccccc3)=C\\c(cc4Br)cc(c4O)Br	Russian Academy of Science (Russia)	A1678/0071589		CO-ADD:PC0340	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0254583	C(=S)(c1ccc(cc1)C)N2CCCCC2	Russian Academy of Science (Russia)	A1556/0067788		CO-ADD:PC0340	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0254586	N1(\\N=C\\c(cc2)ccc2O)C(=O)C3C(C(C4(CC4)C35)C=C5)C1=O	Russian Academy of Science (Russia)	A1556/0067795		CO-ADD:PC0340	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0278083	n(CC(=C1C)C)(c2CCCCC)c1cc3c2c(C)c(n3)C(OCC)=O	Russian Academy of Science (Russia)	A1967/0082705		CO-ADD:PC0361	2.943	32	32	32	32	32	32	32	32																																					
CO-ADD:0257696	c1(C(=O)NNC(=O)c2ccc(cc2)Cl)nn(cc1Br)C	Russian Academy of Science (Russia)	A1814/0076719		CO-ADD:PC0344	25.83	32	32	32	32	32	32	32	32																																					
CO-ADD:0258635	C(=C\\c(ccc1Br)o1)(/C2=O)\\Sc(c23)cccc3	Russian Academy of Science (Russia)	A1848/0077788		CO-ADD:PC0349	32	32	32	32	32	32	32	16	32																																					
CO-ADD:0258668	S(c1ccccc1)(=O)(=O)N(c(cc2)ccc2[N+](=O)[O-])CC(=O)N\\N=C(/CC3)\\CCN3C	Russian Academy of Science (Russia)	A1849/0077831		CO-ADD:PC0349	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0254029	N1(c(cc2)ccc2C(C)=O)C(=O)CC(N(CC3)CCN3c4ccccc4OC)C1=O	Russian Academy of Science (Russia)	A1734/0073683		CO-ADD:PC0338	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0240164	[N+](=O)([O-])c1ccc(c2c1cccn2)OC(=O)c3ccc(cc3Cl)Cl	Russian Academy of Science (Russia)	A1222/0056356		CO-ADD:PC0289	32	2	32	4	4	32			32																																					
CO-ADD:0241109	c(CN(CC1)CCO1)(cc(Br)c(c23)cccn2)c3O	Russian Academy of Science (Russia)	A1271/0058140		CO-ADD:PC0290	3.04	16	32	8	16	32	2	8	32																																					
CO-ADD:0278314	c1(C(=O)NNC(c2ccccc2)=O)nn(cc1Br)C	Russian Academy of Science (Russia)	A1911/0080309		CO-ADD:PC0362	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0253256	C1(NC(CSc2sc3c(ccc(c3)\\N=C\\c(cc(I)cc4I)c4O)n2)=O)=C(C)N(N(c5ccccc5)C1=O)C	Russian Academy of Science (Russia)	A1715/0073125		CO-ADD:PC0338	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0254330	c(C(=O)N\\N=C\\c1cc(Br)ccc1O)(c(C)on2)c2c3ccccc3	Russian Academy of Science (Russia)	A1554/0067689		CO-ADD:PC0340	32	32	32	32	32	32	32	32	32																																					
CO-ADD:0232812	[N+](=O)([O-])c1ccc(cc1NCCOc(cc2)ccc2Cl)N3CCNC(C)C3	Russian Academy of Science (Russia)	A1050/0049220		CO-ADD:PC0250	3.38	32	32	8	32	32	32	32	32																																					
CO-ADD:0232815	c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])(c1CCNc(cc2)ccc2N(C)C)[N+](=O)[O-]	Russian Academy of Science (Russia)	A1050/0049226		CO-ADD:PC0250	8.92	32	32	32	32	32	32	32	32																																					
