compound_id	smiles	series	canonical_postera_id	fragalysis_id	acrylamide	chloroacetamide	mpro_fluorescence_pIC50	mpro_fluorescence_IC50_uM	mpro_rapidfire_pIC50	mpro_rapidfire_IC50_uM	trypsin_IC50_uM	trypsin_mpro_selectivity_ratio
MAT-POS-ee51dedd-1	N#Cc1cccc(CN2CCN(C(=O)CCl)CC2)c1	piperazine-chloroacetamide	MAT-POS-ee51dedd-1		False	True	4.70572	19.6916	4.912	12.2462		
MAT-POS-ee51dedd-2	O=C(CCl)N1CCN(S(=O)(=O)c2ccsc2)CC1	piperazine-chloroacetamide	MAT-POS-ee51dedd-2		False	True	5.78759	1.63084	6.31478	0.484415	99	60.7048
MAT-POS-ee51dedd-3	O=C(CCl)N1CCCc2cc(NCc3ccc(F)cc3Cl)ccc21	Unassigned	MAT-POS-ee51dedd-3		False	True	4.71527	19.2633			99	5.13932
LOR-NEU-c8f11034-1	O=C1Nc2c(Br)cccc2C1=O	Isatins	LOR-NEU-c8f11034-1		False	False			4.36538	43.1137		
LOR-NEU-c8f11034-2	O=C1C(=O)N(Cc2ccc(Br)cc2)c2c(Br)cccc21	Isatins	LOR-NEU-c8f11034-2		False	False			6.31449	0.484745		
LOR-NEU-c8f11034-3	O=C1Nc2ccc(Br)cc2C1=O	Isatins	LOR-NEU-c8f11034-3		False	False			4.51881	30.2827		
LOR-NEU-c8f11034-5	O=C1C(=O)N(Cc2ccc(Br)cc2)c2ccccc21	Isatins	LOR-NEU-c8f11034-5		False	False	3.70333	198	6.12642	0.747439		
LOR-NEU-c8f11034-7	Cc1cc(Br)cc2c1N(CCBr)C(=O)C2=O	Isatins	LOR-NEU-c8f11034-7		False	False			4.77695	16.713		
BEN-BAS-f6e16b09-1	O=C(O)C12CC(CNCc3ccc4c(c3)OCC4)(C1)OC2c1ccccc1	Unassigned	BEN-BAS-f6e16b09-1		False	False			4.00436	99		
ANN-UNI-98d2bf15-1	Cc1ccncc1NC(=O)Cc1ccccc1N	3-aminopyridine-like	ANN-UNI-98d2bf15-1		False	False	4.00218	99.5				
ANN-UNI-98d2bf15-3	NC(=O)c1ccncc1NC(=O)Cc1cccc(Cl)c1	3-aminopyridine-like	ANN-UNI-98d2bf15-3		False	False	4.00218	99.5				
MAK-UNK-10dfa458-4	C=CC(=O)N1CCN(S(=O)(=O)c2cccs2)CC1	Unassigned	MAK-UNK-10dfa458-4		True	False	4.00218	99.5				
MAK-UNK-10dfa458-5	C=CC(=O)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1	Unassigned	MAK-UNK-10dfa458-5		True	False	4.00218	99.5				
ALP-POS-90c18d1d-1	Cc1ccncc1NC(=O)C[C@H](c1ccccc1)N1CCC(O)CC1	Unassigned	ALP-POS-90c18d1d-1		False	False			4.17087	67.4725		
BAR-COM-0f94fc3d-41	Cc1ccncc1NC(=O)Cn1ccc2ccc(Cl)cc21	3-aminopyridine-like	BAR-COM-0f94fc3d-41	x10679	False	False			4.69966	19.9682		
BAR-COM-0f94fc3d-48	Cc1ccncc1NC(=O)CN1C(=O)COc2ccc(Cl)cc21	Ugi	BAR-COM-0f94fc3d-48	x10638	False	False	4.22233	59.9331	4.40975	38.9273	99	1.65184
MAT-POS-590ac91e-11	Cc1ccncc1NC(=O)CC(C)C(C)C	Unassigned	MAT-POS-590ac91e-11	x10474	False	False	4.00423	99.03			99	0.999697
MAT-POS-590ac91e-16	Cc1ccncc1NC(=O)[C@H](C)OC(F)F	Unassigned	MAT-POS-590ac91e-16	x11560	False	False	4.00218	99.5				
MAT-POS-590ac91e-17	Cc1ccncc1NC(=O)CCc1ccn[nH]1	Unassigned	MAT-POS-590ac91e-17		False	False			4.00436	99		
MAT-POS-590ac91e-32	COc1ccccc1OCCNC(=O)c1cc(=O)[nH]c2cc(F)ccc12	quinolones	MAT-POS-590ac91e-32	x10355	False	False	4.00218	99.5			99	0.994975
MAT-POS-590ac91e-38	COc1ccccc1OC(C)CNC(=O)c1cc(=O)[nH]c2cc(F)ccc12	quinolones	MAT-POS-590ac91e-38		False	False	4.00218	99.5			99	0.994975
MAT-POS-590ac91e-40	COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2cc(F)ccc12	quinolones	MAT-POS-590ac91e-40		False	False	4.47276	33.6697			99	2.94033
MAT-POS-590ac91e-41	COc1ccccc1OCC(C)NC(=O)c1cc(=O)[nH]c2ccc(F)cc12	quinolones	MAT-POS-590ac91e-41		False	False	4.78406	16.4414	4.56107	27.4743	99	6.02139
MAT-POS-590ac91e-46	CC1(C)Cc2cccc(OCCNC(=O)c3cc(=O)[nH]c4cc(F)ccc34)c2O1	quinolones	MAT-POS-590ac91e-46		False	False	4.00218	99.5			99	0.994975
MAT-POS-590ac91e-61	N#Cc1ccccc1S(=O)(=O)N1CCN(C(=O)c2cc(=O)[nH]c3cc(F)ccc23)CC1	quinolones	MAT-POS-590ac91e-61		False	False					99	
MAT-POS-590ac91e-63	Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(=O)[nH]c4cc(F)ccc34)CC2)c(C)c1	quinolones	MAT-POS-590ac91e-63		False	False	4.00218	99.5			99	0.994975
MAT-POS-590ac91e-69	O=C(c1cc(=O)[nH]c2ccc(F)cc12)N1CCN(S(=O)(=O)c2cccc(Cl)c2)CC1	quinolones	MAT-POS-590ac91e-69		False	False			4.00436	99		
JAG-UCB-a3ef7265-3	O=C(Nc1cnccc1CO)[C@@H]1COc2ccc(Cl)cc21	3-aminopyridine-like	JAG-UCB-a3ef7265-3		False	False	4.37305	42.3593	4.73547	18.388	99	2.33715
JAG-UCB-a3ef7265-20	O=C(Nc1nncn1C1CC1)C1CCOc2ccc(Cl)cc21	3-aminopyridine-like	JAG-UCB-a3ef7265-20	x10324	False	False	6.2184	0.604785	4.00436	99		
JAG-UCB-cedd89ab-1	Cc1ccncc1N1CCN(c2cccc(Cl)c2)C1=O	3-aminopyridine-like	JAG-UCB-cedd89ab-1	x11475	False	False	4.08792	81.6731	4.00436	99		
RAL-MED-2de63afb-1	O=C(Cc1cccnc1)Nc1cccc(OC2CC(=O)N2)c1	3-aminopyridine-like	RAL-MED-2de63afb-1	x10371	False	False	4.05287	88.5386				
RAL-MED-2de63afb-2	Cc1cc(NC(=O)Cc2cncnc2)cc(OC2CC(=O)N2)c1	3-aminopyridine-like	RAL-MED-2de63afb-2	x10322	False	False	4.46443	34.3214				
RAL-MED-2de63afb-14	O=C(Cc1cncnc1)Nc1cc(F)cc(OC2CC(=O)N2)c1	3-aminopyridine-like	RAL-MED-2de63afb-14	x10387	False	False	4.60295	24.9489				
BEN-DND-76ad4ac9-9	O=C(CCl)N1CCCN(S(=O)(=O)Cc2ccccc2)CC1	Unassigned	BEN-DND-76ad4ac9-9		False	True	5.05489	8.81277				
BEN-DND-76ad4ac9-10	O=C(CCl)N1CCCN(S(=O)(=O)c2cc(F)ccc2F)CC1	Unassigned	BEN-DND-76ad4ac9-10		False	True	4.91627	12.1262				
BEN-DND-76ad4ac9-11	O=C(CCl)N1CCCN(S(=O)(=O)c2ccccc2F)CC1	Unassigned	BEN-DND-76ad4ac9-11		False	True	4.80574	15.6409				
BEN-DND-76ad4ac9-12	O=C(CCl)N1CCCN(S(=O)(=O)c2c(F)cccc2F)CC1	Unassigned	BEN-DND-76ad4ac9-12		False	True	4.69468	20.1984				
BEN-DND-76ad4ac9-13	O=C(CCl)N1CCCN(S(=O)(=O)c2cccs2)CC1	Unassigned	BEN-DND-76ad4ac9-13		False	True	5.14032	7.23905				
BEN-DND-76ad4ac9-14	O=C(CCl)N1CCCN(S(=O)(=O)c2cccc(F)c2)CC1	Unassigned	BEN-DND-76ad4ac9-14		False	True	4.76354	17.2368				
EDJ-MED-49816e9b-1	Cc1ccncc1CC(=O)Nc1cccc(Cl)c1	3-aminopyridine-like	EDJ-MED-49816e9b-1	x11011	False	False	4.52492	29.8596	4.57902	26.3621	99	3.31552
EDJ-MED-49816e9b-4	Cc1ccncc1N1CCC(c2cccc(Cl)c2)S1(=O)=O	Unassigned	EDJ-MED-49816e9b-4		False	False	4.07048	85.0199	4.16593	68.2448		
BEN-DND-7e92b6ca-4	O=C(NCCNc1ccccc1)c1cc(=O)[nH]c2ccccc12	quinolones	BEN-DND-7e92b6ca-4	x10403	False	False	4.00218	99.5			99	0.994975
BEN-DND-7e92b6ca-5	O=C(NCCOc1ccccc1)c1cc(=O)[nH]c2ccccc12	quinolones	BEN-DND-7e92b6ca-5		False	False	4.00218	99.5			99	0.994975
BEN-DND-7e92b6ca-10	O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(Cc2ccccc2)CC1	quinolones	BEN-DND-7e92b6ca-10		False	False	5.05743	8.76137	4.72682	18.7575	99	11.2996
BEN-DND-7e92b6ca-11	COc1ccc(N2CCN(C(=O)c3cc(=O)[nH]c4ccccc34)CC2)cc1	quinolones	BEN-DND-7e92b6ca-11		False	False	4.83346	14.6739	4.01911	95.696		
BEN-DND-7e92b6ca-12	COc1cccc(N2CCN(C(=O)c3cc(=O)[nH]c4ccccc34)CC2)c1	quinolones	BEN-DND-7e92b6ca-12		False	False	5.12207	7.54963	4.70554	19.6998	99	13.1132
BEN-DND-7e92b6ca-13	COc1ccccc1N1CCN(C(=O)c2cc(=O)[nH]c3ccccc23)CC1	quinolones	BEN-DND-7e92b6ca-13		False	False	4.48467	32.7591				
BEN-DND-7e92b6ca-14	O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccc(F)cc2)CC1	quinolones	BEN-DND-7e92b6ca-14		False	False	4.78245	16.5026	4.27834	52.6819		
BEN-DND-7e92b6ca-16	O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2ccccc2F)CC1	quinolones	BEN-DND-7e92b6ca-16	x11366	False	False	4.6198	23.9996				
BEN-DND-93268d01-1	CC(C(=O)Nc1cncnc1)c1ccccc1	3-aminopyridine-like	BEN-DND-93268d01-1		False	False	4.00218	99.5				
BEN-DND-93268d01-6	Cc1ccncc1NC(=O)CCc1cccc(F)c1	Unassigned	BEN-DND-93268d01-6	x11427	False	False	4.23319	58.4541	4.00436	99		
BEN-DND-93268d01-8	CC(=O)N1CCN(CC(=O)Nc2cnccc2C)CC1	3-aminopyridine-like	BEN-DND-93268d01-8	x11417	False	False	6.19525	0.637898	4.00436	99		
BEN-DND-93268d01-11	Cc1ccncc1NC(=O)CN1CCCCC1	3-aminopyridine-like	BEN-DND-93268d01-11	x11428	False	False	4.00218	99.5	4.00436	99		
MAK-UNK-d4768348-1	O=C(CCl)N1CCN(S(=O)(=O)C2=CC[SH]=C2)CC1	piperazine-chloroacetamide	MAK-UNK-d4768348-1		False	True	5.78759	1.63084	6.31478	0.484415	99	60.7048
EDJ-MED-e58735b6-4	Cc1ccncc1NC(=O)Cc1cccc(-c2cn[nH]c2)c1	3-aminopyridine-like	EDJ-MED-e58735b6-4		False	False	4.27437	53.1653	4.00436	99		
NAU-LAT-64f4b287-4	COc1ccc2c(c1)CN(C(=O)CCl)C(c1ccccc1)C2	Unassigned	NAU-LAT-64f4b287-4		False	True	5.42723	3.73911	5.74854	1.78427	99	26.4769
NAU-LAT-64f4b287-5	Cc1nnc(C2Cc3ccccc3CN2C(=O)CCl)o1	Unassigned	NAU-LAT-64f4b287-5		False	True	4.27172	53.4913			99	1.85077
EDJ-MED-e66f2cc5-1	Cc1ccncc1N1CCC(c2cccc(Cl)c2)C1=O	3-aminopyridine-like	EDJ-MED-e66f2cc5-1		False	False	4.34949	44.7212	4.88961	12.8942		
MAT-POS-2db6411e-2	O=C(CCl)N1CCN(Cc2cc(O)cc(Cl)c2)CC1	piperazine-chloroacetamide	MAT-POS-2db6411e-2	x11852	False	True	4.88879	12.9184	5.8044	1.56893	99	7.66346
EDG-MED-0da5ad92-2	O=C(Cc1cccc(Cl)c1)Nc1cccnc1	3-aminopyridine-like	EDG-MED-0da5ad92-2	x10201	False	False	4.26989	53.7173	4.00436	99	99	1.84298
EDG-MED-0da5ad92-3	Cc1ccncc1NC(=O)N(C)c1cccc(Cl)c1	3-aminopyridine-like	EDG-MED-0da5ad92-3		False	False	4.00218	99.5	4.00436	99		
EDG-MED-0da5ad92-5	Cc1ccncc1NC(=O)C(CO)c1cccc(Cl)c1	3-aminopyridine-like	EDG-MED-0da5ad92-5	x11557	False	False	4.00218	99.5	4.32497	47.3187		
EDG-MED-0da5ad92-7	CCCCOc1ccc(Cl)cc1CC(=O)Nc1cnccc1C	3-aminopyridine-like	EDG-MED-0da5ad92-7	x11562	False	False	4.60586	24.7824	4.80449	15.6858		
EDG-MED-0da5ad92-15	Cc1ccnnc1NC(=O)Cc1cccc(Cl)c1	3-aminopyridine-like	EDG-MED-0da5ad92-15	x11485	False	False	4.00218	99.5	4.00436	99		
EDG-MED-0da5ad92-17	Cc1cc(N)ncc1NC(=O)Cc1cccc(Cl)c1	3-aminopyridine-like	EDG-MED-0da5ad92-17		False	False	4.00218	99.5	4.00436	99		
EDG-MED-0da5ad92-20	Cc1ccncc1NC(=O)N(Cc1ccccc1)c1cccc(Cl)c1	3-aminopyridine-like	EDG-MED-0da5ad92-20		False	False	4.63997	22.9101				
EDG-MED-0da5ad92-21	Cc1[nH]ncc1NC(=O)Cc1cccc(Cl)c1	3-aminopyridine-like	EDG-MED-0da5ad92-21	x11025	False	False			4.00436	99		
MAK-UNK-ed378e62-6	COc1cnc(C#N)nc1	Unassigned	MAK-UNK-ed378e62-6		False	False	4.00218	99.5	4.00436	99		
BEN-DND-61647d40-12	O=C(Cn1nnc2ccccc21)Nc1cccc(Cl)c1	3-aminopyridine-like	BEN-DND-61647d40-12		False	False	4.00218	99.5	4.53121	29.43		
BEN-DND-61647d40-13	O=C(Cn1cnc2ccccc21)Nc1cccc(Cl)c1	3-aminopyridine-like	BEN-DND-61647d40-13		False	False	4.05951	87.1939				
JAN-GHE-5a013bed-1	Cc1nnn(NC(=O)Cc2cccc(Cl)c2)c1C	3-aminopyridine-like	JAN-GHE-5a013bed-1		False	False	4.84886	14.1626	4.13456	73.3563		
JAN-GHE-5a013bed-2	O=C(Cc1cccc(Cl)c1)Nn1cnc2ccccc21	3-aminopyridine-like	JAN-GHE-5a013bed-2	x10466	False	False	5.08074	8.30347	5.37006	4.2652	99	11.9227
JAN-GHE-5a013bed-3	O=C(Cc1cccc(Cl)c1)Nn1cnc2ccccc2c1=O	3-aminopyridine-like	JAN-GHE-5a013bed-3		False	False	5.06321	8.64546	4.00436	99	99	11.4511
JAN-GHE-5a013bed-11	O=C(Cc1cccc(Cl)c1)Nc1nnn[nH]1	3-aminopyridine-like	JAN-GHE-5a013bed-11		False	False	4.34403	45.2867			99	2.18607
TRY-UNI-2eddb1ff-2	Cc1ccncc1NC(=O)Cc1cncc(Cl)c1	3-aminopyridine-like	TRY-UNI-2eddb1ff-2	x10723	False	False	4.33314	46.436	4.00436	99	99	2.13196
TRY-UNI-2eddb1ff-6	Cc1ccncc1NC(=O)Cc1cc(C#N)cc(OC2CC(=O)N2)c1	3-aminopyridine-like	TRY-UNI-2eddb1ff-6		False	False	4.93666	11.5701	5.06396	8.63062		
TRY-UNI-2eddb1ff-7	Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OC2CC(=O)N2)c1	3-aminopyridine-like	TRY-UNI-2eddb1ff-7	x10789	False	False	5.44022	3.6289	6.02653	0.940749	99	27.281
TRY-UNI-2eddb1ff-8	Cc1ccncc1NC(=O)C(C)c1cc(Cl)cc(OC2CC(=O)N2)c1	3-aminopyridine-like	TRY-UNI-2eddb1ff-8	x11641	False	False	4.11275	77.1348	4.05506	88.0923		
ALP-POS-95b75b4d-1	Cc1ccncc1NC(=O)Cc1cccc(F)c1	3-aminopyridine-like	ALP-POS-95b75b4d-1	x10417	False	False	4.01846	95.8386			99	1.03299
ALP-POS-95b75b4d-5	O=C(Cc1cccc(Cl)c1)Nc1cnccc1C1CC1	3-aminopyridine-like	ALP-POS-95b75b4d-5	x11543	False	False	5.14426	7.17364	5.13089	7.39797		
JAN-GHE-83b26c96-8	CCCC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1	3-aminopyridine-like	JAN-GHE-83b26c96-8	x10423	False	False	4.76146	17.3195	5.26127	5.47937	99	5.7161
JAN-GHE-83b26c96-12	Cc1ccncc1NC(=O)Cc1cccc(Br)c1	3-aminopyridine-like	JAN-GHE-83b26c96-12	x11368	False	False	4.68626	20.5939	4.79743	15.943		
JAN-GHE-83b26c96-13	Cc1ccncc1NC(=O)Cc1cccc(I)c1	3-aminopyridine-like	JAN-GHE-83b26c96-13	x10565	False	False			4.16057	69.0919		
JAN-GHE-83b26c96-18	O=C1NC(c2cccnc2)C(=O)N1c1cccc(Cl)c1	3-aminopyridine-like	JAN-GHE-83b26c96-18		False	False			4.23771	57.8484		
JAN-GHE-83b26c96-20	Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC1	3-aminopyridine-like	JAN-GHE-83b26c96-20	x10392	False	False	4.00218	99.5			99	0.994975
JAN-GHE-83b26c96-22	Cc1ccncc1NC(=O)C(C)(C)c1cccc(Cl)c1	3-aminopyridine-like	JAN-GHE-83b26c96-22	x10422	False	False	4.01347	96.945	4.61043	24.5228	99	1.0212
AAR-POS-5507155c-1	CS(=O)(=O)c1ccc(N2CCNCC2)cc1	Unassigned	AAR-POS-5507155c-1	x2193	False	False	4.00218	99.5	4.07688	83.776		
AAR-POS-d2a4d1df-27	Cc1ccc(S(=O)(=O)N2CCN(C(=O)CCl)CC2)cc1	piperazine-chloroacetamide	AAR-POS-d2a4d1df-27		False	True	4.67724	21.0262				
AAR-POS-0daf6b7e-23	Cn1ccc(C(=O)NC[C@@H]2CCCO2)n1	Unassigned	AAR-POS-0daf6b7e-23	x1187	False	False			4.00436	99		
LON-WEI-d1c9908a-3	C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1C)c1cccnc1	Ugi	LON-WEI-d1c9908a-3		True	False	4.00423	99.03				
LON-WEI-d1c9908a-6	C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1cccc(CC)c1)c1cccnc1	Ugi	LON-WEI-d1c9908a-6		True	False	4.00423	99.03				
LON-WEI-d1c9908a-11	C=CC(=O)N(c1ccc(C2(C)CC2)cc1)C(C(=O)Nc1ccc(Br)cc1)c1cccnc1	Ugi	LON-WEI-d1c9908a-11		True	False	4.08395	82.4234	4.71151	19.4306	99	1.20111
AAR-POS-8a4e0f60-7	CN(C(=O)Cn1nnc2ccccc21)c1ccc(Oc2ccc(C(F)(F)F)cn2)cc1	3-aminopyridine-like	AAR-POS-8a4e0f60-7		False	False	4.42214	37.8324				
LON-WEI-adc59df6-3	C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC)c1cccnc1	Ugi	LON-WEI-adc59df6-3		True	False	4.44723	35.7086	4.7701	16.9787	99	2.77245
LON-WEI-adc59df6-10	C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCCSC)c1cccnc1	Ugi	LON-WEI-adc59df6-10		True	False	4.594	25.4681	4.86363	13.6889	99	3.88722
LON-WEI-adc59df6-17	C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCSC)c1cccnc1	Ugi	LON-WEI-adc59df6-17		True	False	4.69547	20.1619	4.18424	65.427	99	4.91024
LON-WEI-adc59df6-23	C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCc1ccc(F)cc1)c1cccnc1	Ugi	LON-WEI-adc59df6-23		True	False	4.632	23.3348	4.97854	10.5065	99	4.2426
LON-WEI-adc59df6-26	C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCOC)c1cccnc1	Ugi	LON-WEI-adc59df6-26		True	False	4.25354	55.778			99	1.77489
LON-WEI-adc59df6-28	C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCc1cccnc1)c1cccnc1	Ugi	LON-WEI-adc59df6-28		True	False	4.30223	49.8616			99	1.9855
LON-WEI-adc59df6-30	C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCC)c1cccnc1	Ugi	LON-WEI-adc59df6-30		True	False	4.34208	45.49	4.7124	19.3911	99	2.1763
LON-WEI-adc59df6-32	C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCC1CCCO1)c1cccnc1	Ugi	LON-WEI-adc59df6-32		True	False	4.04335	90.5005			99	1.09392
LON-WEI-adc59df6-40	C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCc1ccccc1)c1cccnc1	Ugi	LON-WEI-adc59df6-40		True	False	4.47724	33.3241	4.84421	14.3148	99	2.97083
LON-WEI-adc59df6-43	C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc2c(c1)OCO2)c1cccnc1	Ugi	LON-WEI-adc59df6-43		True	False	4.44288	36.0681	4.20722	62.056	99	2.74481
LON-WEI-adc59df6-45	C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)Nc1ccc(OC)cc1OC)c1cccnc1	Ugi	LON-WEI-adc59df6-45		True	False	5.1888	6.47441				
LON-WEI-adc59df6-47	C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1	Ugi	LON-WEI-adc59df6-47		True	False	5.52894	2.9584	5.47381	3.35882	99	33.464
LON-WEI-adc59df6-53	C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cncc(Cl)c1	Ugi	LON-WEI-adc59df6-53		True	False	4.1832	65.584			99	1.50951
LON-WEI-adc59df6-78	C=CC(=O)N(c1ccc(CCC#N)cc1)C(C(=O)NC(C)(C)C)c1cccnc1	Ugi	LON-WEI-adc59df6-78		True	False			4.00436	99		
MAR-UNI-c84db004-16	Cc1cc(O)c2c(c1)C1(O)CC(C2=O)C2=C1C(=O)c1c(O)cccc1C2=O	Unassigned	MAR-UNI-c84db004-16		False	False			4.23541	58.1556		
MAR-UNI-c84db004-17	Cc1cc2c(c(O)c1-c1c(C)cc(O)c3c1C(=O)C=CC3=O)C(=O)C=CC2=O	Unassigned	MAR-UNI-c84db004-17		False	False			5.07501	8.41373		
JOH-UNI-44664832-1	CC(C)(C)N1C=CN(C(C)(C)C)C1[Au]Cl	Unassigned	JOH-UNI-44664832-1		False	False			6.93127	0.117146		
JOH-UNI-44664832-2	CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O	Unassigned	JOH-UNI-44664832-2		False	False			5.90636	1.24061		
JOH-UNI-44664832-3	OC[C@H]1O[C@H](S[Au])[C@H](O)[C@@H](O)[C@@H]1O	Unassigned	JOH-UNI-44664832-3		False	False			4.00436	99		
JOH-UNI-c7afdb96-2	N#C/C(C(=O)Nc1ccc(F)cc1)=C(/O)c1ccc(Cl)cc1	Unassigned	JOH-UNI-c7afdb96-2		False	False			6.63152	0.233603		
JUA-UNI-a9dfaed1-1	C=CC(=O)NCC(=O)N(Cc1ccccc1O)C[C@@H]1CCCO1	Unassigned	JUA-UNI-a9dfaed1-1		True	False	4.00218	99.5	4.00436	99		
JUA-UNI-a9dfaed1-2	C=CC(=O)NCc1ccccc1S(=O)(=O)NC(C)(C)C	Unassigned	JUA-UNI-a9dfaed1-2		True	False	4.00218	99.5	4.00436	99		
JUA-UNI-a9dfaed1-3	C=CC(=O)NCc1ccccc1S(=O)(=O)NC	Unassigned	JUA-UNI-a9dfaed1-3		True	False	4.00218	99.5	4.00436	99		
JUA-UNI-a9dfaed1-4	C=CC(=O)NCC(=O)N(Cc1ccccc1)C[C@@]1(O)CN2CCC1CC2	Unassigned	JUA-UNI-a9dfaed1-4		True	False	4.00218	99.5	4.00436	99		
JUA-UNI-a9dfaed1-5	C=CC(=O)NCCC(=O)N(Cc1ccccc1)Cc1nc2ccccc2c(=O)[nH]1	Unassigned	JUA-UNI-a9dfaed1-5		True	False	4.00218	99.5	4.00436	99		
JUA-UNI-a9dfaed1-6	C=CC(=O)N[C@H](Cc1ccccc1)C(=O)NCCN(C)C	Ugi	JUA-UNI-a9dfaed1-6		True	False	4.00218	99.5	4.00436	99		
JUA-UNI-a9dfaed1-7	C=CC(=O)Nc1ccc(O)c(C(=O)NC[C@@H](O)c2ccc3ccccc3c2)c1	Unassigned	JUA-UNI-a9dfaed1-7		True	False	4.00218	99.5	4.00436	99		
LON-WEI-8f408cad-1	O=C(CCl)Nc1cccc(N2CCCC2=O)c1	Unassigned	LON-WEI-8f408cad-1		False	True	4.15275	70.3474	4.00436	99	99	1.4073
LON-WEI-8f408cad-2	O=C(CCl)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1	piperazine-chloroacetamide	LON-WEI-8f408cad-2		False	True	5.48311	3.28772	5.58117	2.62321	99	30.1121
LON-WEI-8f408cad-3	O=C(CCl)N1CCN(S(=O)(=O)c2cccs2)CC1	piperazine-chloroacetamide	LON-WEI-8f408cad-3		False	True	5.66478	2.16379	6.2545	0.556544	99	45.753
LON-WEI-8f408cad-4	O=C(CCl)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1	piperazine-chloroacetamide	LON-WEI-8f408cad-4		False	True	5.41524	3.84376	5.69388	2.02356	99	25.756
LON-WEI-8f408cad-5	O=C(CCl)N1CCN(Cc2cccs2)CC1	piperazine-chloroacetamide	LON-WEI-8f408cad-5		False	True	5.20641	6.21716	5.47934	3.31638	99	15.9237
LON-WEI-8f408cad-7	O=C(CCl)N1CCN(Cc2ccsc2)CC1	piperazine-chloroacetamide	LON-WEI-8f408cad-7		False	True	5.45521	3.50583	5.94412	1.1373	99	28.2387
LON-WEI-8f408cad-8	C=CC(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC(C)(C)C)c1cccnc1	Ugi	LON-WEI-8f408cad-8		True	False	4.00436	99				
MED-COV-4280ac29-5	O=C(CCl)N1CCN(S(=O)(=O)c2ccc(Cc3cccc4ccccc34)cc2)CC1	piperazine-chloroacetamide	MED-COV-4280ac29-5		False	True			4.81821	15.1981		
MED-COV-4280ac29-12	O=C(CCl)N1CCN(C2(c3cccc(Cl)c3)CC2)CC1	piperazine-chloroacetamide	MED-COV-4280ac29-12		False	True	4.27165	53.4991			99	1.8505
MED-COV-4280ac29-13	CC1CN(Cc2cccc(Cl)c2)CCN1C(=O)CCl	piperazine-chloroacetamide	MED-COV-4280ac29-13		False	True	5.11163	7.73331	5.68247	2.07743	99	12.8018
MED-COV-4280ac29-15	O=C(CCl)N1CCN(Cc2cccc(Cl)c2)CC1	piperazine-chloroacetamide	MED-COV-4280ac29-15		False	True	5.57848	2.6395	6.26325	0.545448	99	37.507
MED-COV-4280ac29-25	O=C(CCl)N1CCN(Cc2cnc(Cc3ccccc3)s2)CC1	piperazine-chloroacetamide	MED-COV-4280ac29-25		False	True	4.52645	29.7544	4.46129	34.5707	99	3.32724
MED-COV-4280ac29-30	COc1ccc(C2CC(c3ccccc3)=NN2C(=O)CCl)cc1OC	Unassigned	MED-COV-4280ac29-30		False	True	6.26552	0.542597	6.37568	0.421041	99	182.456
MED-COV-4280ac29-31	O=C(CCl)N1CCN(Cc2cccc3ccccc23)CC1	piperazine-chloroacetamide	MED-COV-4280ac29-31		False	True	5.23944	5.76179	6.04559	0.900345	99	17.1822
MED-COV-4280ac29-33	COCc1cc(Cl)cc(CN2CCN(C(=O)CCl)CC2)c1	piperazine-chloroacetamide	MED-COV-4280ac29-33		False	True	5.32114	4.77375	5.88326	1.30841	99	20.7384
